pmid,g2p_id
10835642,G2P00120
10839977,G2P01543
10842287,G2P00722
10842291,G2P00460;G2P01278
10842298,G2P00180
10848731,G2P00413
10850542,G2P00658
10851395,G2P01026
10852552,G2P01704
10854114,G2P01224
10856194,G2P01266
10861667,G2P00007
10862088,G2P01601
10868844,G2P00599
10874315,G2P01617
10874645,G2P00331
10887930,G2P01555
10889003,G2P01519
10890200,G2P01578
10893634,G2P00507
10895037,G2P01258
10896281,G2P00796
10896297,G2P00235
10897132,G2P00614
10899029,G2P01066
10899520,G2P00507
10899804,G2P00410
10909837,G2P00275
10909857,G2P01621
10916183,G2P00531
10918739,G2P00410
10922380,G2P00697
10923037,G2P00240
10923042,G2P02492
10925384,G2P00333
10928124,G2P00413
10928570,G2P00626
10928856,G2P00094
10929771,G2P01189
10930571,G2P01461
10931427,G2P01475
10932186,G2P00207
10939581,G2P01035
10940166,G2P00034
10942115,G2P00654
10942428,G2P00726
10943630,G2P00139
10943824,G2P01278
10946022,G2P01401
10946353,G2P00680
10946881,G2P00910
10947946,G2P00745
10950092,G2P01368
10953198,G2P02089
10955489,G2P01548
10958759,G2P00726
10960497,G2P00341
10963979,G2P00034
10965214,G2P00507
10969931,G2P00410
10971095,G2P00633
10973251,G2P00053
10973257,G2P00340
10975791,G2P00637
10979354,G2P00944
10980529,G2P00082
10982190,G2P00333
10983627,G2P00999
10984668,G2P01085
10986040,G2P00207;G2P00572
10987567,G2P01630;G2P00526
10991688,G2P00034
10991694,G2P00648
10999831,G2P00074
11000293,G2P01487
11001813,G2P01617
11001821,G2P01161
11004268,G2P00805;G2P00510
11009219,G2P02068
11012566,G2P01158
11012604,G2P00761
11013137,G2P01528
11013442,G2P01334
11015453,G2P02859
11015576,G2P01257
11015709,G2P00451
11032329,G2P01227
11033761,G2P00591;G2P01032
11037185,G2P01621
11039354,G2P00864
11039581,G2P01621
11042421,G2P00673
11044206,G2P01574
11044475,G2P00661
11045393,G2P00198
11045400,G2P00171;G2P00541
11050632,G2P00421
11055895,G2P01248
11058703,G2P00235
11058896,G2P00536
11060213,G2P00237
11061266,G2P00042
11061526,G2P01578
11061796,G2P00342
11062464,G2P00468
11062474,G2P00650
11067869,G2P00591
11068166,G2P01115
11071087,G2P01257
11071498,G2P00034
11071662,G2P00549
11073544,G2P01032
11073715,G2P00828
11078560,G2P01091
11081182,G2P00910
11092390,G2P00591;G2P01032
11093045,G2P01278
11095461,G2P00591
11101832,G2P01657
11102542,G2P00554
11102973,G2P00599;G2P01342
11102980,G2P00657
11106355,G2P01419
11106359,G2P00034
11106564,G2P00743
11107159,G2P00410
11108514,G2P00410
11110674,G2P00399;G2P00906
11113234,G2P01085
11113762,G2P01115
11115494,G2P00648
11115846,G2P00020
11124298,G2P01224
11129331,G2P00857
11131345,G2P00541
11131351,G2P00749
11135610,G2P01621
11136556,G2P00321
11137993,G2P01541
11138009,G2P01279
11139247,G2P00637
11139256,G2P00470
11142755,G2P00275
11149622,G2P00680
11150888,G2P01167
11151421,G2P00623
11159936,G2P03201
11160979,G2P00855
11165012,G2P00921
11168927,G2P00011
11169568,G2P00807
11170084,G2P00410
11170888,G2P01242;G2P00530
11173845,G2P00144;G2P01586
11174374,G2P00413
11175293,G2P00526
11175772,G2P00393
11180599,G2P00637
11181577,G2P01153
11182932,G2P00342
11184479,G2P01364
11185742,G2P00507
11186941,G2P00460
11187088,G2P00526
11200945,G2P01298
11206481,G2P00949;G2P01221
11207989,G2P00275
11208676,G2P03201
11222472,G2P03298
11222789,G2P02859
11225909,G2P00507
11228042,G2P00198
11231326,G2P01487
11239886,G2P00113
11241489,G2P00904
11241839,G2P01401
11242106,G2P01537
11246459,G2P01562
11246709,G2P00658
11248247,G2P00842
11248463,G2P00600
11251996,G2P01013
11256878,G2P01340
11257695,G2P00507
11258625,G2P00410
11260036,G2P00876
11263471,G2P01359;G2P00942
11264157,G2P00616
11266693,G2P02859
11274696,G2P01542
11279189,G2P00706
11279527,G2P01209
11280946,G2P00842
11281275,G2P01562
11282095,G2P02068
11285295,G2P00591
11286505,G2P00341
11286811,G2P00021
11295050,G2P00413
11295799,G2P01026
11295832,G2P00706
11297324,G2P00037
11297618,G2P00184
11298379,G2P01401
11308047,G2P00035
11309678,G2P02859
11310631,G2P00007
11313707,G2P00182
11313755,G2P00034
11313764,G2P00034
11314324,G2P00250
11316186,G2P00680
11317272,G2P03174
11317355,G2P01528
11317364,G2P00021;G2P00575
11321131,G2P01390
11321596,G2P00238
11323992,G2P00250
11326272,G2P00896
11332777,G2P02233
11333865,G2P00687
11337749,G2P00209
11341888,G2P00539
11342468,G2P00599
11343303,G2P00706
11344308,G2P00906
11346377,G2P00491
11350187,G2P00700
11355506,G2P00410
11356339,G2P00680
11359069,G2P01026
11359370,G2P00410
11359464,G2P00637
11367925,G2P00235
11369916,G2P00410
11377972,G2P02859
11381255,G2P00219
11385716,G2P00275
11386847,G2P02492
11388386,G2P00680
11388593,G2P00647
11389164,G2P03168;G2P03169
11389485,G2P00364
11393579,G2P00198
11394742,G2P03298
11400749,G2P00088
11403047,G2P01636
11405343,G2P00423
11408757,G2P01278;G2P00460
11409868,G2P00491
11420133,G2P01206;G2P00910
11432961,G2P00034
11438811,G2P00035
11438993,G2P00786
11443194,G2P00074
11448970,G2P01172
11449109,G2P00639
11449489,G2P00782
11453977,G2P01013
11455389,G2P00942
11462173,G2P00761
11462237,G2P00034
11465802,G2P00149
11467490,G2P01202
11468690,G2P00410
11469283,G2P00034
11471166,G2P01401
11472579,G2P00944
11479728,G2P00564
11479736,G2P01227
11484109,G2P00410
11486902,G2P00828
11503163,G2P00410;G2P01278
11506212,G2P01621
11508549,G2P00451
11509994,G2P01172
11510936,G2P00410
11517004,G2P01423
11517108,G2P00536
11519011,G2P00629
11521210,G2P00505
11524473,G2P01621
11524729,G2P00491;G2P01539
11524736,G2P01013
11524741,G2P00034
11528383,G2P02981
11528396,G2P01191
11528512,G2P01543
11536079,G2P00120
11545688,G2P01091
11546929,G2P00591
11549642,G2P00507
11550227,G2P00446
11552030,G2P00275
11553050,G2P01555
11556024,G2P00423
11556853,G2P01074
11559313,G2P01542
11562935,G2P00842
11567139,G2P01303
11568926,G2P00637
11571335,G2P01542
11577985,G2P02986
11579435,G2P01035;G2P00468
11584042,G2P00645
11585664,G2P00680
11586298,G2P00686
11588997,G2P00043;G2P02233
11590543,G2P00888
11592567,G2P00910
11592821,G2P00362
11595337,G2P00631
11595828,G2P00507
11596961,G2P01586
11598374,G2P01032;G2P00591
11598612,G2P01258
11668612,G2P00868
11673586,G2P01048
11678552,G2P00275;G2P00341
11683776,G2P00577
11684219,G2P03298
11685592,G2P01506
11687801,G2P01507
11692162,G2P01098
11699734,G2P01307
11701637,G2P00258
11701728,G2P01278
11704759,G2P03310
11704931,G2P00410
11706120,G2P01542
11708944,G2P00410
11716204,G2P01621
11719276,G2P00658
11721467,G2P01407
11723391,G2P00043
11725594,G2P01621
11726550,G2P00054
11730045,G2P00577
11731209,G2P00486
11732489,G2P00680
11733221,G2P01342
11735032,G2P01173
11738862,G2P00034
11738869,G2P00034
11738885,G2P00034
11740218,G2P00510
11741116,G2P01631
11741829,G2P00520
11743396,G2P00414
11746028,G2P00842
11746044,G2P01483
11748304,G2P01201
11748843,G2P00786
11748851,G2P01013
11749046,G2P00321
11749114,G2P00526;G2P01636
11751186,G2P01621
11754059,G2P01321;G2P01257
11754069,G2P00842
11754102,G2P00649
11754113,G2P00341
11755104,G2P00034
11756345,G2P01555;G2P00867
11756608,G2P00251
11765061,G2P01390
11768393,G2P01541
11771623,G2P01115
11772708,G2P00034
11772997,G2P01427
11773558,G2P00088
11776386,G2P01498
11778160,G2P00949
11780406,G2P01013
11780689,G2P00554
11781684,G2P00278
11783525,G2P00698
11784876,G2P01032
11787038,G2P00646
11788673,G2P00507
11788826,G2P02007
11793470,G2P01133
11803487,G2P00639
11814739,G2P00154
11815730,G2P00410
11819156,G2P00600
11822024,G2P00899
11823106,G2P00251
11826028,G2P01390
11827309,G2P00470
11831930,G2P00229
11836330,G2P00741
11836498,G2P01226
11840495,G2P00658
11845237,G2P00777
11847477,G2P01578
11855932,G2P00342
11857544,G2P00343
11857551,G2P00828
11857613,G2P00749
11857752,G2P00410
11859869,G2P00275
11864883,G2P00410
11870717,G2P01621
11873320,G2P00897
11875042,G2P00639
11885030,G2P00890
11886988,G2P00238
11888238,G2P01035;G2P01456;G2P01704
11888837,G2P00276
11889466,G2P01390
11890679,G2P00299
11891674,G2P01483
11891689,G2P01115
11898126,G2P00597
11898512,G2P00410
11903335,G2P01299
11910512,G2P00564
11910558,G2P00393
11913566,G2P00855
11914042,G2P00275
11914233,G2P00410
11916006,G2P03240
11916314,G2P00647
11916620,G2P00741
11917091,G2P01621
11918710,G2P00413
11919560,G2P00525
11921123,G2P01562
11924557,G2P00333
11926205,G2P00591
11927728,G2P01578
11929054,G2P00549
11929208,G2P01621
11938437,G2P00645
11939755,G2P00680
11940708,G2P00251
11941369,G2P00881
11949933,G2P00333
11949937,G2P00661
11950659,G2P00410
11950863,G2P00019
11955926,G2P00483
11956954,G2P01085
11964018,G2P01578
11968090,G2P00342
11971878,G2P01475
11977176,G2P00333
11977182,G2P00842
11978883,G2P00470
11979019,G2P00999
11981628,G2P00410
11982770,G2P01231
11983459,G2P00342
11992252,G2P01670
11992753,G2P00745
12000488,G2P00876
12001203,G2P02294
12003346,G2P00737
12015165,G2P01270;G2P01636
12020255,G2P03444
12021164,G2P01258
12022040,G2P00637
12025857,G2P00043;G2P00052;G2P02233;G2P01601;G2P02089
12026242,G2P00631
12028435,G2P01506;G2P01574;G2P00950
12030264,G2P01032
12031623,G2P01621
12032589,G2P01173
12032728,G2P00782
12034785,G2P00631
12037717,G2P00761
12042535,G2P00735
12050205,G2P00198
12064907,G2P01666
12065946,G2P00034
12070051,G2P01219
12070251,G2P01631
12070265,G2P01278
12073014,G2P00683
12075485,G2P00034
12075506,G2P00599
12080178,G2P01334
12081720,G2P00890
12082509,G2P00410
12084887,G2P01085
12084975,G2P00706
12086152,G2P00680
12089989,G2P00410
12100213,G2P00698
12100490,G2P00343
12106942,G2P03201
12111193,G2P01270;G2P01636
12112657,G2P00473
12112663,G2P00139
12112735,G2P00034
12114478,G2P01254
12116209,G2P01401
12116232,G2P00782
12116245,G2P01090
12116255,G2P00761
12119212,G2P00019
12119817,G2P01115
12123493,G2P01346
12124701,G2P01449;G2P01294
12124727,G2P01643
12125811,G2P01226
12126935,G2P01617
12140430,G2P00144
12142069,G2P00855
12150217,G2P00798
12153818,G2P00034
12160356,G2P00034
12160695,G2P02973
12161471,G2P01578
12161590,G2P01541
12164578,G2P00761
12164732,G2P00410
12173302,G2P00741
12173691,G2P00999
12185771,G2P00526;G2P01630;G2P01636
12189593,G2P00878
12199345,G2P01167
12199454,G2P00451
12199804,G2P00035
12200042,G2P01471
12200739,G2P00302
12202986,G2P02859
12203987,G2P01013
12203996,G2P00999
12204005,G2P00946
12206553,G2P01013
12207938,G2P01211
12210318,G2P01058
12210338,G2P00184
12210391,G2P02572
12210587,G2P01321
12210797,G2P00786
12213902,G2P00507
12215968,G2P00955
12221667,G2P00855
12224080,G2P01401
12239031,G2P01226
12242557,G2P02972
12244555,G2P00637
12244562,G2P01201
12296684,G2P00229
12297989,G2P00896;G2P01595
12324385,G2P00237;G2P03007;G2P00879;G2P00926
12324874,G2P01621
12325024,G2P01464
12325033,G2P00034
12351572,G2P02910
12354781,G2P01561
12355402,G2P03141
12357036,G2P00841
12357469,G2P01221;G2P00949
12362025,G2P02469
12363102,G2P01621
12366426,G2P00114
12368991,G2P00302
12369017,G2P00182
12370586,G2P01347
12378581,G2P00944
12383326,G2P00649
12386760,G2P01621
12389028,G2P01132
12390976,G2P00526
12391347,G2P01507
12393516,G2P00119;G2P00172;G2P00807
12395297,G2P01585
12402330,G2P00460;G2P01278
12403554,G2P00410
12403559,G2P00410
12408073,G2P00237
12408183,G2P00275
12409268,G2P01540
12414818,G2P00272
12414822,G2P01601
12414828,G2P00949;G2P01221
12415272,G2P00957
12417513,G2P01459
12424437,G2P01578
12424591,G2P00238
12424769,G2P00283
12427520,G2P00700
12427653,G2P00637
12428201,G2P01298
12435890,G2P00231
12436038,G2P00045
12437656,G2P01293
12439904,G2P02469
12442267,G2P00663
12442278,G2P01614
12445213,G2P00761
12446419,G2P00763
12447940,G2P00537
12453085,G2P00231
12464671,G2P00352
12464997,G2P01583
12467750,G2P03244
12468276,G2P00275
12472765,G2P00554
12473778,G2P00451
12483293,G2P00410
12486434,G2P00599
12489043,G2P03026
12490066,G2P03007
12495287,G2P00054
12495848,G2P00599;G2P01342;G2P00802
12497641,G2P02972
12501224,G2P00275
12503095,G2P01185
12503856,G2P00741
12509855,G2P00631
12512996,G2P00796
12519826,G2P00910
12522554,G2P01133
12528952,G2P00410
12530689,G2P00650
12533184,G2P00410
12545276,G2P00969
12547246,G2P00035
12548737,G2P00650
12555948,G2P00906
12559846,G2P00423
12565915,G2P02572;G2P01880
12566520,G2P00616;G2P01043
12566718,G2P00710
12571366,G2P00459
12571597,G2P02923
12573815,G2P00507
12574213,G2P01544
12575020,G2P01433
12575660,G2P00272
12575752,G2P00749
12579417,G2P00951
12581808,G2P00631
12581812,G2P00410
12583841,G2P00410
12594532,G2P00150
12597052,G2P00082
12605445,G2P01483
12616676,G2P00410;G2P01270;G2P01636
12620993,G2P00949
12624158,G2P00722
12624723,G2P00786
12629076,G2P01099
12631110,G2P01506
12632326,G2P01141
12634864,G2P01555
12637656,G2P00198
12638020,G2P00631
12638084,G2P00567
12638946,G2P00284
12639730,G2P00113
12640086,G2P00062
12641825,G2P00499;G2P00507
12642301,G2P01427
12647205,G2P01325
12649151,G2P01498
12650905,G2P00074
12653736,G2P00473
12654978,G2P02315
12655490,G2P00034
12655542,G2P00275
12655551,G2P00275
12655554,G2P00275
12655563,G2P02489
12655570,G2P01390
12661945,G2P00034
12668595,G2P00028;G2P00152;G2P00722;G2P01225
12669065,G2P00978;G2P00993
12676892,G2P00180
12676902,G2P00700
12677556,G2P00428
12679461,G2P00276
12679655,G2P00410
12687502,G2P01583
12687888,G2P01548
12699867,G2P01244
12700307,G2P01013
12707373,G2P03007
12707946,G2P00034;G2P00890
12709151,G2P00240
12709789,G2P01619
12714182,G2P00275
12714972,G2P00802
12719945,G2P00410
12729407,G2P00591;G2P01167
12730828,G2P00180
12733064,G2P00855
12742592,G2P01456
12743781,G2P00447
12746390,G2P00344
12746406,G2P00034
12749060,G2P01058
12750821,G2P00034
12752065,G2P00410
12752129,G2P00873
12754354,G2P01542
12754703,G2P03314
12754707,G2P01621
12754713,G2P00088
12756024,G2P01407
12757471,G2P01621
12765898,G2P01621
12766769,G2P01580
12768438,G2P01483
12770674,G2P00890;G2P00034;G2P01392;G2P01023
12776285,G2P00352
12782766,G2P01555
12783851,G2P01548
12784289,G2P00344
12784303,G2P00573
12787783,G2P00802
12788037,G2P00088
12789139,G2P01555
12789572,G2P00536
12791036,G2P00233
12792306,G2P01498
12793612,G2P00749
12794690,G2P01288
12794698,G2P00178;G2P01257
12798584,G2P00139
12805120,G2P03244
12807966,G2P00489
12807981,G2P00410
12809638,G2P00042
12811781,G2P01042
12813767,G2P00042
12815595,G2P00788
12818525,G2P00722
12819471,G2P01541
12827496,G2P01421
12833398,G2P00673
12833407,G2P03541
12837689,G2P00428;G2P01303
12843141,G2P00591
12843316,G2P01585
12845852,G2P01555
12847176,G2P00789
12851857,G2P00482
12853462,G2P01560
12855103,G2P00507
12855228,G2P00743
12865991,G2P03136
12868034,G2P01555
12868087,G2P00233
12868476,G2P01433
12872266,G2P00410
12872845,G2P00341
12873860,G2P01507
12874416,G2P03142
12880440,G2P01231
12881724,G2P01590
12884427,G2P00889
12888988,G2P00997
12889669,G2P00597
12890191,G2P00359
12890380,G2P01013
12891167,G2P00855
12897212,G2P01502
12900894,G2P00087
12900905,G2P01487
12910490,G2P00955
12913067,G2P00400
12913203,G2P03240
12915652,G2P00910
12916015,G2P00013
12919143,G2P00749
12920076,G2P01024
12920575,G2P00502
12923595,G2P00706
12924703,G2P00410
12925368,G2P02859
12927424,G2P00802
12927934,G2P01014
12928484,G2P01068;G2P01048
12929188,G2P01050
12938083,G2P00413;G2P01201
12939431,G2P01194
12939661,G2P01334
12943739,G2P01298
12949294,G2P01544
12949972,G2P00706
12953278,G2P02861
12955720,G2P00333
12955727,G2P01156
12960215,G2P01637
12964020,G2P00502
12966523,G2P00034
12966533,G2P00129
12971424,G2P00642
12972925,G2P00238
12973656,G2P01058
12974277,G2P01058
13129590,G2P00082
13677142,G2P00410
13680360,G2P00410
14504318,G2P00251
14506070,G2P01241
14506712,G2P01621
14509668,G2P00639
14510623,G2P01058
14510661,G2P03298
14517954,G2P00680
14517960,G2P00042
14518069,G2P00413
14518825,G2P00857
14552331,G2P00163
14555953,G2P00045
14556247,G2P00410
14556255,G2P01401
14557051,G2P00722;G2P00476
14557557,G2P01327
14557577,G2P00483
14566704,G2P00413
14569119,G2P00997
14571271,G2P01583
14574646,G2P00459
14579150,G2P00700
14581620,G2P00285
14585272,G2P00657
14586646,G2P01013
14597985,G2P00647
14598341,G2P01334
14598350,G2P01563
14599277,G2P00658
14605819,G2P00507
14608646,G2P00997
14610675,G2P00663
14623218,G2P00631
14624098,G2P00074
14627693,G2P01583
14628140,G2P01368
14629910,G2P01294
14631199,G2P00658
14631206,G2P01583
14635102,G2P00828
14635112,G2P01364
14635118,G2P01327
14638973,G2P02972
14640114,G2P01364
14640120,G2P00502
14641204,G2P00410
14643388,G2P00764
14646163,G2P00236
14647208,G2P00294
14649545,G2P00034
14652796,G2P00294
14659779,G2P00749
14663309,G2P00410
14668200,G2P00658
14670928,G2P00807
14671169,G2P01578
14673469,G2P00711
14673599,G2P00599
14675180,G2P00169
14678285,G2P00276
14684700,G2P00802
14692188,G2P00410
14694040,G2P00626
14695534,G2P01390
14695540,G2P01013
14708101,G2P00510
14714754,G2P00957
14716783,G2P00119
14722924,G2P01621
14726806,G2P00275
14729836,G2P01511;G2P02114
14729846,G2P01364
14732615,G2P00884
14733312,G2P00658
14736752,G2P00658
14739359,G2P01284
14741198,G2P02068
14747967,G2P00698
14749350,G2P01153
14750102,G2P00248
14752208,G2P00460
14755465,G2P00074
14755477,G2P00094
14755496,G2P00294;G2P00645;G2P03143;G2P03144
14763708,G2P00074
14870788,G2P00680
14871328,G2P00240
14961557,G2P00841
14969379,G2P00864
14972325,G2P03240;G2P03241
14974090,G2P01511
14974117,G2P01346
14978189,G2P00352
14981718,G2P01058
14985297,G2P00805
14985388,G2P00157
14985400,G2P01342
14985406,G2P00789;G2P01456
14987413,G2P01307
14988809,G2P02315
14991390,G2P00410
14993603,G2P00658
14994285,G2P00567
14999498,G2P00884
15000256,G2P00658
15000811,G2P00034
15009117,G2P01499
15009385,G2P00235
15009922,G2P01423
15021248,G2P00082
15024395,G2P01440
15024691,G2P01234
15024737,G2P00648
15031030,G2P01459
15036330,G2P01050
15037685,G2P01194
15037715,G2P00602
15046069,G2P00021
15046075,G2P03201
15046097,G2P00507
15048559,G2P00855
15050973,G2P00184
15057979,G2P00362
15059623,G2P00600
15060110,G2P00802
15066147,G2P01555
15078345,G2P00410
15085340,G2P00541
15086542,G2P00120
15086897,G2P01574
15087100,G2P00251
15096376,G2P01541
15097252,G2P00410
15098233,G2P01173
15099347,G2P00842
15106123,G2P01037
15108281,G2P00525
15108294,G2P01191
15112914,G2P01167
15114530,G2P01150
15119819,G2P00658
15121792,G2P01636
15122711,G2P01327
15124102,G2P01522
15125616,G2P01583
15126527,G2P01167
15127008,G2P00888
15127980,G2P01226
15132718,G2P00276
15134710,G2P00600
15140538,G2P00802
15146459,G2P01056
15146470,G2P00013
15148145,G2P01342
15150778,G2P01419
15154116,G2P00180
15159601,G2P00007
15161620,G2P01013;G2P03125
15162322,G2P01178
15163896,G2P01502
15169818,G2P00413
15171708,G2P00507
15171998,G2P00491
15172005,G2P00745
15178220,G2P01270
15185169,G2P01297
15185216,G2P01586
15190891,G2P01106
15200508,G2P00525
15211648,G2P00413
15211661,G2P01291
15211666,G2P00042
15213998,G2P01058
15214012,G2P02469
15214016,G2P00483
15214020,G2P01038
15215498,G2P00023
15216541,G2P01090
15221448,G2P00019
15221798,G2P00722
15224716,G2P01368
15232287,G2P00658
15234338,G2P03006
15235040,G2P00476
15235604,G2P01379
15236414,G2P00236
15236894,G2P00237
15239083,G2P01014
15240651,G2P00929
15241655,G2P01144
15241794,G2P00830
15241804,G2P01224
15241807,G2P01614
15243989,G2P00600
15248096,G2P00451
15248152,G2P00841;G2P03310
15248828,G2P01578
15251615,G2P00680
15252722,G2P01050
15257661,G2P00658
15264288,G2P01032
15264708,G2P00410
15265274,G2P01542
15266617,G2P01578
15266621,G2P01326
15279810,G2P00175;G2P01390
15287248,G2P00600
15289897,G2P01471
15292234,G2P00469
15295921,G2P00385
15297856,G2P01407
15300855,G2P00616
15300986,G2P00910
15301053,G2P02986
15303806,G2P01227
15308610,G2P01106
15309682,G2P00876
15314642,G2P00421
15319459,G2P00275
15321698,G2P03298
15322546,G2P01653
15322893,G2P00352
15324311,G2P02511;G2P01548
15324608,G2P00674
15326622,G2P00412
15327387,G2P01307
15334515,G2P01284
15336687,G2P01161
15338277,G2P01222
15339338,G2P00021
15340364,G2P01334
15341910,G2P00600
15342903,G2P01576
15347341,G2P00013
15356038,G2P01278
15356469,G2P00410
15365892,G2P00673
15365988,G2P00362
15372511,G2P01201
15384084,G2P02848
15384895,G2P00650
15385440,G2P01212
15389709,G2P00841
15389993,G2P01159
15390021,G2P01085
15390181,G2P00272
15448106,G2P00710
15452297,G2P03142
15452315,G2P00645
15459537,G2P00410
15459956,G2P01195
15459972,G2P00889
15466003,G2P00236
15466011,G2P00873
15470362,G2P03310;G2P00841
15472232,G2P00910
15472997,G2P00410
15473177,G2P00684
15479179,G2P00802
15482960,G2P01050
15486829,G2P01372
15487009,G2P03299
15496559,G2P00777
15499549,G2P01596
15503005,G2P01483
15503287,G2P03006;G2P03007
15504982,G2P01408
15505396,G2P00451
15508261,G2P00251
15519141,G2P01226
15521065,G2P00841
15521964,G2P01578
15521981,G2P01058
15523492,G2P00144
15523612,G2P01398
15523633,G2P00775
15523639,G2P01254
15523652,G2P00288
15528988,G2P01621
15531141,G2P00410
15531542,G2P00910
15534759,G2P00007
15534767,G2P00672
15536609,G2P01115
15539288,G2P01401
15539782,G2P00599;G2P01342;G2P00802;G2P00674
15539801,G2P01583
15541764,G2P00507
15542399,G2P00333
15545745,G2P01487
15550149,G2P00761
15551333,G2P00658
15562903,G2P00879
15563097,G2P00410
15563506,G2P03144
15564033,G2P00884
15571220,G2P01115
15571224,G2P01115
15571757,G2P00875
15574463,G2P00175
15578585,G2P01548
15579656,G2P00749
15580208,G2P00957
15580560,G2P00899;G2P00294
15580910,G2P01226
15583122,G2P00658
15586612,G2P00680
15590086,G2P01013
15591271,G2P00478
15592175,G2P00237
15592469,G2P00591
15592745,G2P00567
15593232,G2P01346
15596773,G2P02974
15605415,G2P01590
15608974,G2P02068
15612058,G2P00182
15613987,G2P00658
15615891,G2P01284
15617186,G2P00855
15621878,G2P00867
15622262,G2P00331
15624372,G2P01372
15628326,G2P02974
15633166,G2P00782
15635068,G2P00034
15640549,G2P00710;G2P01408
15641267,G2P01621
15641705,G2P00749
15642922,G2P00567
